SnapShotId,CommentType,CourseId,UserId,Skip,Size,SkipThread,SizeThread
5659,Course,1504,78326,1,9,1,3
23342,Course,3272,51626,3,4,0,3
2958,Course,1234,76020,1,7,0,7
109782,Course,11916,86971,2,5,0,5
94259,Course,10364,56483,2,10,0,2
102115,Course,11150,74676,2,5,0,6
93939,Course,10332,64130,2,10,0,2
109852,Course,11923,98348,0,7,0,10
24212,Course,3359,72724,0,4,0,4
36923,Course,4630,74838,0,7,0,10
46774,Course,5616,66383,3,9,0,5
10914,Course,2030,87883,2,7,0,4
14931,Course,2431,97538,3,7,0,10
87632,Course,9701,82993,3,9,0,9
66797,Course,7618,68083,0,6,0,3
48448,Course,5783,96938,2,8,0,3
75759,Course,8514,60910,2,6,0,6
53065,Course,6245,97192,0,4,1,10
62362,Course,7174,75799,2,8,1,9
65349,Course,7473,57963,3,6,0,6
69649,Course,7903,95702,3,8,0,5
79518,Course,8890,70450,0,7,0,9
36890,Course,4627,88019,3,9,1,10
14378,Course,2376,85038,2,3,0,6
44881,Course,5426,61684,2,5,1,8
85631,Course,9501,89473,3,3,0,5
74310,Course,8369,56562,3,2,0,4
53481,Course,6286,86064,1,10,0,3
16265,Course,2565,89354,1,9,0,3
6784,Course,1616,63744,3,5,0,9
43476,Course,5286,57775,0,2,0,9
29726,Course,3911,71312,3,10,0,9
108907,Course,11829,68204,1,4,0,7
44556,Course,5394,98072,1,9,0,7
39070,Course,4845,58338,0,4,0,8
54450,Course,6383,62389,1,8,0,10
14230,Course,2361,86444,1,3,0,6
74865,Course,8425,95944,1,7,0,2
37578,Course,4696,53958,2,7,0,2
83407,Course,9279,68174,3,2,0,3
28179,Course,3756,66219,0,10,1,6
80736,Course,9012,53742,3,3,0,8
12646,Course,2203,58588,0,3,0,2
89232,Course,9861,55583,3,5,0,10
75952,Course,8533,62283,1,8,1,9
9201,Course,1858,65725,2,2,0,10
67354,Course,7674,58078,3,4,0,7
762,Course,1014,68073,0,8,0,2
44685,Course,5407,79175,0,3,0,3
59008,Course,6839,89580,3,7,0,6
79969,Course,8935,58351,2,9,0,8
42782,Course,5216,77507,2,5,0,9
5938,Course,1532,77135,0,3,1,3
100821,Course,11020,94247,3,10,0,8
74619,Course,8400,50865,3,4,1,2
35235,Course,4462,61666,2,5,0,8
43887,Course,5327,93507,2,5,0,3
37492,Course,4687,57212,0,10,0,4
72161,Course,8154,92893,0,5,0,7
59555,Course,6894,90094,1,9,0,10
86904,Course,9629,60696,0,6,0,8
23489,Course,3287,57236,3,5,0,4
21514,Course,3090,82068,2,10,1,7
40782,Course,5016,74105,0,7,0,2
67216,Course,7660,70350,1,8,0,5
94011,Course,10339,55086,1,8,0,2
7423,Course,1680,82165,0,7,0,9
97393,Course,10677,70793,2,9,0,7
47978,Course,5736,68945,2,9,0,5
71279,Course,8066,64206,2,3,0,4
70878,Course,8026,87155,0,4,0,9
81499,Course,9088,66364,1,7,0,10
10619,Course,2000,96097,3,7,0,10
29297,Course,3868,75305,3,9,0,9
100873,Course,11025,90572,1,5,0,3
28646,Course,3803,95965,0,2,1,5
25444,Course,3483,61897,3,9,0,10
85587,Course,9497,86912,1,6,0,8
90271,Course,9965,82669,1,2,0,8
41289,Course,5067,66372,0,10,0,5
106479,Course,11586,90181,3,4,1,10
61039,Course,7042,56831,0,10,0,2
107394,Course,11678,95768,0,6,0,10
25404,Course,3479,91152,2,3,0,3
9630,Course,1901,89793,2,7,0,2
103796,Course,11318,57043,3,3,0,2
25894,Course,3528,66380,2,9,1,2
87565,Course,9695,78609,1,4,0,10
82877,Course,9226,78959,1,6,0,5
69900,Course,7928,87394,3,5,0,8
40605,Course,4999,82755,3,9,0,6
1420,Course,1080,55835,1,3,0,6
17877,Course,2726,97270,1,10,0,7
11766,Course,2115,71109,2,3,0,7
82881,Course,9226,84051,2,5,1,7
18205,Course,2759,68661,0,5,0,8
93865,Course,10325,66335,0,3,0,7
23169,Course,3255,72907,1,4,0,8
13617,Course,2300,76115,1,7,0,10
50873,Course,6025,91250,2,7,0,10
7667,Course,1704,93717,0,7,0,4
52074,Course,6146,56315,0,6,0,10
84198,Course,9358,78281,0,2,0,8
109683,Course,11906,88045,2,5,1,3
38148,Course,4753,54295,3,8,0,3
73817,Course,8320,70302,2,10,1,7
47085,Course,5647,54456,0,7,0,6
68840,Course,7822,57411,1,3,0,10
52349,Course,6173,65429,0,7,0,7
54937,Course,6432,89931,3,8,0,2
34533,Course,4391,62057,1,5,0,6
71364,Course,8075,95146,3,6,0,3
44797,Course,5418,75481,0,2,0,9
67493,Course,7687,85777,0,10,0,6
107208,Course,11659,58006,0,5,0,6
2295,Course,1167,89757,0,3,0,9
76645,Course,8603,67431,1,3,0,10
38397,Course,4778,77182,2,2,0,8
25895,Course,3528,76282,2,10,0,4
39725,Course,4911,77031,0,2,0,7
3548,Course,1293,81582,0,9,0,7
8082,Course,1746,94900,2,4,0,6
17324,Course,2671,91574,2,4,0,5
100765,Course,11015,90053,3,5,0,4
48666,Course,5805,60000,2,3,0,5
92804,Course,10219,57770,0,9,0,3
83143,Course,9252,89681,3,4,0,2
85810,Course,9519,64159,2,7,0,10
25206,Course,3459,96736,3,9,0,6
22369,Course,3175,70315,1,10,0,5
32794,Course,4218,68692,3,10,0,2
7987,Course,1736,87847,2,7,1,7
36717,Course,4610,72966,0,4,0,10
80263,Course,8964,55410,2,9,0,9
40078,Course,4946,93748,1,6,0,9
64637,Course,7402,68878,1,8,0,2
77157,Course,8654,97701,0,8,1,5
81015,Course,9040,97028,0,5,0,9
87250,Course,9663,69718,3,7,0,3
36172,Course,4555,93124,2,4,0,2
44689,Course,5407,92699,2,9,0,6
73398,Course,8278,95224,2,9,0,10
71339,Course,8072,92455,2,7,0,8
66355,Course,7574,94120,0,8,0,10
71944,Course,8133,58551,0,5,0,2
86942,Course,9632,92145,3,10,0,3
59035,Course,6842,81350,3,10,0,5
3983,Course,1336,90927,3,5,0,2
106319,Course,11570,92611,1,5,0,6
41678,Course,5106,71752,2,7,0,7
11129,Course,2051,65818,3,6,0,8
65805,Course,7519,53008,2,4,0,7
93356,Course,10274,88959,0,5,0,7
45836,Course,5522,81320,0,2,0,7
83943,Course,9332,67593,1,6,0,7
51581,Course,6096,55595,3,2,0,5
5309,Course,1469,55012,0,7,0,10
106720,Course,11610,50514,0,7,0,9
10624,Course,2001,51899,2,6,0,8
96856,Course,10624,60085,3,5,0,9
103329,Course,11271,77247,0,7,0,6
98502,Course,10788,64825,1,8,1,8
23285,Course,3267,97599,0,7,0,10
47588,Course,5697,55740,1,4,0,8
36159,Course,4554,90134,3,6,0,4
65504,Course,7489,90625,0,4,0,6
43139,Course,5252,52206,2,10,0,3
76579,Course,8596,86509,0,5,0,10
10810,Course,2019,59833,1,6,0,2
4746,Course,1412,58050,0,5,0,3
106238,Course,11562,71576,2,7,0,3
6671,Course,1605,80852,2,7,0,7
57925,Course,6731,81700,2,10,0,5
59698,Course,6908,84328,3,3,0,4
63133,Course,7251,52726,3,9,0,4
102476,Course,11186,65383,3,4,0,10
28035,Course,3742,59342,1,5,0,7
35042,Course,4442,85698,1,4,0,5
50055,Course,5944,79275,1,3,0,7
84159,Course,9354,84050,0,8,0,2
2433,Course,1181,58617,2,4,0,6
29522,Course,3890,56013,2,4,0,9
69184,Course,7857,77813,1,5,0,10
72990,Course,8237,77931,2,4,0,3
64619,Course,7400,96294,1,2,0,4
45204,Course,5459,71559,3,5,0,3
71188,Course,8057,95474,3,3,0,6
84049,Course,9343,53935,0,5,0,7
86669,Course,9605,78760,2,7,0,8
80109,Course,8949,52334,2,2,0,10
109309,Course,11869,72337,0,10,1,7
32283,Course,4166,50917,0,5,0,5
52504,Course,6189,90952,2,5,0,9
44120,Course,5350,84098,0,2,0,7
61824,Course,7121,74907,0,2,0,8
104428,Course,11381,82989,3,4,1,2
11586,Course,2097,58337,0,8,0,9
82387,Course,9177,56838,1,4,0,3
65662,Course,7504,80535,0,2,0,10
28855,Course,3824,75110,2,4,0,4
91663,Course,10104,63966,3,8,0,2
70154,Course,7954,94355,2,3,0,8
64754,Course,7414,72582,0,5,0,8
106863,Course,11624,85950,1,7,0,3
51307,Course,6069,93625,2,5,0,8
65089,Course,7447,81211,1,4,0,8
103448,Course,11283,73269,0,8,0,10
94102,Course,10348,93276,1,2,0,10
108555,Course,11794,66911,1,6,0,7
31750,Course,4113,95721,1,8,0,2
97366,Course,10675,81340,2,5,0,3
51712,Course,6109,75780,2,9,1,8
15479,Course,2486,90606,1,9,0,6
82534,Course,9192,97487,3,7,0,4
89405,Course,9879,95995,1,6,0,5
67477,Course,7686,87419,0,4,0,3
46211,Course,5559,84239,1,8,0,9
68805,Course,7819,55347,0,2,0,4
50940,Course,6032,68496,1,6,0,10
57712,Course,6709,58056,2,5,0,10
92169,Course,10155,97574,2,8,0,2
103415,Course,11280,82730,0,3,0,4
66248,Course,7563,93298,2,2,0,3
76292,Course,8567,60318,2,10,0,10
91966,Course,10135,72062,1,3,0,8
49970,Course,5935,91370,0,6,0,3
60344,Course,6973,94257,3,10,0,2
69405,Course,7879,72748,2,2,0,8
79640,Course,8902,54933,1,4,0,3
76647,Course,8603,64783,1,2,1,10
24866,Course,3425,53567,2,4,0,10
45492,Course,5487,53683,1,4,0,9
89900,Course,9928,67666,0,8,0,9
36769,Course,4615,89091,2,8,0,8
12629,Course,2201,54802,3,10,0,4
62077,Course,7146,63069,1,2,0,5
62629,Course,7201,78202,3,7,0,7
36224,Course,4561,87009,1,7,0,3
94023,Course,10340,62015,2,10,0,7
109083,Course,11846,75305,2,5,0,9
17761,Course,2714,53898,1,5,0,5
20637,Course,3002,94618,0,5,1,6
97137,Course,10652,56488,0,8,0,9
4894,Course,1427,70110,0,3,0,7
3195,Course,1257,82210,0,10,0,6
102350,Course,11173,62012,0,2,0,8
5305,Course,1468,97818,2,3,0,7
60209,Course,6959,84191,2,6,0,6
14554,Course,2394,89641,0,9,0,8
61443,Course,7082,52850,0,4,0,5
20610,Course,2999,73615,0,7,0,6
30310,Course,3969,97908,3,8,0,4
98912,Course,10829,91317,1,10,0,6
85157,Course,9454,66712,2,9,0,3
64303,Course,7368,71508,2,5,0,6
41511,Course,5089,58821,2,6,0,7
109213,Course,11859,66307,0,6,0,8
88685,Course,9807,67072,2,3,0,6
41530,Course,5091,72354,0,3,1,2
3417,Course,1279,68845,0,10,0,9
90149,Course,9953,58879,2,8,0,7
15920,Course,2530,63377,2,8,0,5
16935,Course,2632,57918,1,7,0,10
82697,Course,9208,94559,2,9,0,4
9964,Course,1935,78284,0,9,0,4
54881,Course,6426,96664,3,5,0,5
15876,Course,2526,62904,2,4,0,3
72513,Course,8189,60435,1,8,0,8
1490,Course,1087,82925,1,3,0,2
59740,Course,6912,79669,2,2,1,8
101180,Course,11056,78557,1,10,0,2
42438,Course,5182,59814,0,10,0,4
103846,Course,11323,73451,1,2,0,5
108666,Course,11805,77105,3,7,0,6
74330,Course,8371,57907,3,4,0,5
61988,Course,7137,81661,0,9,0,7
1719,Course,1110,69962,2,4,0,7
43488,Course,5287,75355,0,2,0,2
86824,Course,9621,95796,1,5,1,10
47128,Course,5651,92509,3,8,0,4
94331,Course,10371,79707,2,10,0,8
96881,Course,10626,83420,1,4,0,4
12879,Course,2226,60356,2,6,0,6
66850,Course,7623,91053,3,3,0,8
97892,Course,10727,69666,3,3,0,6
89125,Course,9851,73309,0,4,0,7
73275,Course,8266,66961,2,2,0,7
104751,Course,11413,55149,1,10,0,6
87468,Course,9685,73218,2,2,0,10
97140,Course,10652,69990,1,8,1,8
889,Course,1027,60004,0,5,0,9
6541,Course,1592,94552,0,3,0,2
105341,Course,11472,84032,3,2,0,10
3469,Course,1285,81433,1,6,0,2
50676,Course,6006,68708,0,10,0,6
107301,Course,11668,97458,2,6,0,4
27434,Course,3682,65771,0,10,1,6
34037,Course,4342,59070,2,5,0,4
32824,Course,4221,61884,2,3,0,8
66492,Course,7587,86187,1,4,0,3
81127,Course,9051,86031,1,5,0,10
98342,Course,10772,85843,0,7,0,10
64352,Course,7373,97463,3,8,0,6
89572,Course,9895,79866,0,4,0,7
18133,Course,2751,62258,3,9,0,9
13089,Course,2247,81570,3,2,0,2
64532,Course,7391,53623,2,4,0,6
63880,Course,7326,87584,0,10,0,10
9022,Course,1840,83754,2,3,0,6
78091,Course,8747,67858,0,4,0,10
14649,Course,2403,62416,0,2,0,6
92620,Course,10200,98225,0,2,0,10
77861,Course,8724,68840,0,6,0,5
94556,Course,10394,82655,2,7,0,6
108992,Course,11837,93417,0,3,0,3
83825,Course,9321,82099,2,3,0,2
3321,Course,1270,55727,2,6,0,5
23344,Course,3273,63649,1,2,0,2
93891,Course,10327,79661,3,10,1,5
53776,Course,6316,84877,1,8,0,5
32991,Course,4237,98071,3,9,1,3
33568,Course,4295,64423,2,6,0,8
108757,Course,11814,83744,2,4,0,4
108114,Course,11750,88544,3,2,0,7
92209,Course,10159,59544,2,8,0,10
106409,Course,11579,96983,0,6,0,5
78920,Course,8830,86138,1,7,0,9
4173,Course,1355,53407,0,6,0,8
97886,Course,10727,53493,1,6,0,7
63334,Course,7272,67367,0,5,0,5
98584,Course,10797,63126,0,10,0,7
5218,Course,1460,63182,2,7,0,5
87883,Course,9726,95394,0,7,0,7
74995,Course,8438,68775,3,6,0,3
78471,Course,8785,54365,1,10,0,8
34714,Course,4410,93908,1,8,0,5
46900,Course,5628,51099,2,9,1,7
59917,Course,6930,92554,1,3,0,6
27093,Course,3647,64136,1,4,0,3
102367,Course,11175,77149,3,2,0,8
5014,Course,1439,70501,0,4,0,2
17940,Course,2732,56943,0,4,0,10
6801,Course,1618,73326,2,10,0,6
59306,Course,6869,86334,3,9,1,6
18889,Course,2827,81254,1,9,0,10
1173,Course,1055,84450,2,2,0,10
79486,Course,8887,74866,1,3,0,10
67424,Course,7681,82374,2,9,0,7
48270,Course,5765,75307,2,9,0,8
35299,Course,4468,77139,2,7,0,4
1949,Course,1133,91774,3,8,0,3
59829,Course,6921,83761,0,3,0,7
9195,Course,1857,81522,1,3,0,10
45987,Course,5537,90102,2,4,0,2
40976,Course,5036,71843,0,8,1,9
12851,Course,2223,71082,1,8,0,2
6297,Course,1567,78556,1,9,0,10
105026,Course,11441,88925,0,10,1,9
56068,Course,6545,83950,2,10,0,4
94848,Course,10423,68869,1,4,0,3
2236,Course,1161,62937,2,9,0,5
93351,Course,10273,71962,1,5,0,10
10090,Course,1947,89851,0,8,0,8
43796,Course,5318,58122,2,9,0,6
100772,Course,11015,57817,0,8,0,10
87188,Course,9657,70648,3,2,0,6
45966,Course,5535,55825,0,8,0,2
99270,Course,10865,77951,3,10,1,3
8631,Course,1801,92514,3,9,0,7
81686,Course,9107,65698,0,3,0,2
12307,Course,2169,58194,3,8,0,6
29271,Course,3865,62695,2,7,0,2
45112,Course,5449,68605,3,4,0,7
55687,Course,6507,55655,1,9,0,10
53808,Course,6319,84351,1,6,0,2
1627,Course,1100,50917,1,9,0,8
24493,Course,3387,57237,3,7,0,3
71956,Course,8134,53891,3,7,0,6
66035,Course,7542,68593,2,2,0,2
19555,Course,2894,61884,0,10,0,9
62886,Course,7227,87904,0,7,0,2
43889,Course,5327,91431,1,3,0,5
58220,Course,6760,72329,1,4,0,4
70969,Course,8035,70231,2,10,0,2
87908,Course,9729,78304,1,4,0,9
86081,Course,9546,96301,3,9,0,8
44649,Course,5403,63565,2,10,0,10
59508,Course,6889,69353,2,8,0,2
35481,Course,4486,72571,3,7,0,9
43259,Course,5264,61526,3,3,0,9
87249,Course,9663,84069,2,6,0,5
90546,Course,9993,81987,2,5,0,7
56322,Course,6570,62677,0,8,0,7
9017,Course,1839,62586,1,4,0,7
45731,Course,5511,70278,2,8,0,10
85075,Course,9446,59232,0,9,1,5
80767,Course,9015,66423,0,5,0,6
84670,Course,9405,52455,2,3,0,8
79134,Course,8852,79871,2,5,0,5
66713,Course,7609,68318,1,3,0,7
26400,Course,3578,91797,2,8,0,2
72488,Course,8187,54079,3,9,0,8
4118,Course,1350,88008,3,5,0,3
95765,Course,10515,59110,1,8,0,4
25425,Course,3481,64304,0,2,0,10
102443,Course,11182,86450,0,10,0,2
49478,Course,5886,82216,3,9,0,9
25406,Course,3479,84903,2,8,0,4
36181,Course,4556,50974,1,6,0,4
64696,Course,7408,61404,1,10,0,4
88831,Course,9821,78944,3,10,0,3
99286,Course,10867,69282,0,4,0,8
96876,Course,10626,90711,1,9,0,6
34819,Course,4420,54852,1,9,0,9
101746,Course,11113,83281,1,5,1,6
61262,Course,7064,57366,3,2,0,8
82123,Course,9150,92741,3,9,1,5
110234,Course,11962,74038,3,5,1,9
95287,Course,10467,85429,2,2,0,2
90443,Course,9982,94194,2,3,0,10
10826,Course,2021,61530,3,10,1,7
86058,Course,9544,87107,0,9,0,10
103881,Course,11326,65178,1,6,0,4
36600,Course,4598,55239,1,9,0,8
28904,Course,3829,67407,1,9,0,6
84590,Course,9397,89170,0,8,0,7
83505,Course,9289,50836,2,7,1,8
11145,Course,2053,60291,1,6,0,2
5721,Course,1510,92197,3,3,0,9
93591,Course,10297,86305,0,5,0,8
57960,Course,6734,80215,3,7,0,8
77081,Course,8646,92673,3,3,0,9
81163,Course,9054,63510,1,9,0,9
37175,Course,4656,62313,3,3,0,9
9050,Course,1843,63631,0,4,0,2
99879,Course,10926,55357,2,9,0,3
14631,Course,2401,95938,2,4,1,5
18587,Course,2797,55572,1,9,0,2
58556,Course,6794,56744,1,7,0,3
106286,Course,11567,53160,0,4,1,3
55094,Course,6448,64194,0,2,0,5
11060,Course,2044,95204,2,8,1,7
102410,Course,11179,86211,0,2,0,7
74152,Course,8353,51684,0,10,0,9
5209,Course,1459,68786,1,3,0,2
29085,Course,3847,94785,0,4,0,6
63301,Course,7268,86289,3,6,0,8
99591,Course,10897,51524,0,9,0,3
69819,Course,7920,92153,2,6,0,3
100867,Course,11025,84422,3,7,1,9
2028,Course,1141,90345,2,5,0,6
3289,Course,1267,58301,2,10,1,2
57148,Course,6653,56958,0,7,0,4
27896,Course,3728,53067,3,4,0,7
47018,Course,5640,86366,3,8,0,4
1362,Course,1074,83404,0,3,0,9
35209,Course,4459,95323,1,10,0,6
57343,Course,6672,86126,1,10,0,6
27918,Course,3730,58786,3,5,0,7
99492,Course,10887,74438,3,10,0,5
50888,Course,6027,76928,3,7,0,10
6064,Course,1544,65250,3,8,0,3
8185,Course,1756,77741,1,7,0,9
5772,Course,1515,88850,1,10,0,7
9695,Course,1908,86356,0,8,0,7
75654,Course,8504,94395,2,10,0,8
27461,Course,3684,79939,1,5,0,4
108489,Course,11787,54352,1,5,0,6
92912,Course,10229,53112,2,5,0,5
72254,Course,8164,95492,2,9,0,9
40704,Course,5009,76802,0,5,0,6
62992,Course,7237,88653,2,6,0,6
85233,Course,9461,93346,1,3,0,3
98767,Course,10815,72884,1,6,0,4
29282,Course,3866,88283,1,8,0,3
54383,Course,6376,63573,0,3,0,7
17853,Course,2723,90441,1,5,0,8
82407,Course,9179,75925,3,7,0,6
62794,Course,7218,95242,3,3,0,9
33684,Course,4307,72630,1,7,0,4
6031,Course,1541,57570,0,10,1,8
11338,Course,2072,56076,2,7,0,6
85288,Course,9467,63643,3,10,1,2
105464,Course,11485,87369,1,10,0,4
58380,Course,6776,75169,0,5,0,7
78826,Course,8821,96672,1,2,0,8
1876,Course,1125,97693,0,10,0,6
15108,Course,2449,53678,0,7,1,7
8373,Course,1775,78139,2,8,0,10
84740,Course,9412,72740,1,9,0,9
27634,Course,3702,57001,3,7,0,8
74453,Course,8383,96338,2,4,0,6
109520,Course,11890,73421,0,5,0,10
66548,Course,7593,81643,1,8,0,5
33249,Course,4263,63766,1,9,0,6
60871,Course,7025,77735,2,10,0,5
34593,Course,4397,87289,0,10,0,3
89165,Course,9855,85445,0,7,0,6
45472,Course,5485,86764,2,2,0,9
37462,Course,4684,80844,1,7,0,7
64452,Course,7383,76283,1,6,0,9
104539,Course,11392,92724,0,7,0,3
18140,Course,2752,55525,1,2,0,5
94880,Course,10426,71203,2,5,0,3
3974,Course,1335,65528,0,5,0,5
74936,Course,8432,54806,3,2,0,10
63539,Course,7292,92968,1,9,0,8
22998,Course,3238,89281,3,3,1,6
106578,Course,11596,61404,0,7,0,2
46471,Course,5585,79610,0,8,0,10
101656,Course,11104,74206,1,9,0,6
42106,Course,5149,75934,0,8,0,4
77551,Course,8693,51592,0,7,0,2
68123,Course,7750,97070,0,3,0,3
30903,Course,4028,90353,3,2,0,5
92501,Course,10188,84699,1,9,0,2
29960,Course,3934,95313,3,7,0,8
44414,Course,5380,62370,0,2,0,10
52513,Course,6189,55876,1,5,0,3
78778,Course,8816,53191,1,9,0,4
83767,Course,9315,72261,2,4,0,4
53478,Course,6286,96812,0,7,0,9
10130,Course,1951,75344,2,2,0,3
6487,Course,1586,87343,3,8,0,10
96379,Course,10576,94051,2,9,0,5
20845,Course,3023,87421,2,5,0,7
49370,Course,5875,97001,3,9,0,9
6664,Course,1604,51364,3,4,0,8
76594,Course,8598,67073,2,5,0,8
99095,Course,10848,95888,0,10,1,6
44842,Course,5422,97466,1,7,0,3
86182,Course,9556,80729,3,10,1,6
104920,Course,11430,68590,2,10,0,10
100375,Course,10976,68126,0,6,0,3
84089,Course,9347,72541,1,4,0,5
96335,Course,10572,76997,2,5,0,6
54409,Course,6379,98089,1,2,0,8
83104,Course,9249,88062,2,8,0,5
27184,Course,3657,65850,0,7,0,8
103884,Course,11327,86948,0,7,0,9
37593,Course,4697,84538,0,8,0,10
68266,Course,7765,76938,2,5,0,5
91085,Course,10047,54034,2,10,0,9
7390,Course,1677,59563,0,7,0,9
76791,Course,8617,56816,1,9,0,6
98696,Course,10808,76940,0,7,0,7
29517,Course,3890,97995,1,4,0,10
48582,Course,5796,65408,0,8,0,10
15939,Course,2532,68415,2,7,0,10
78490,Course,8787,68413,1,8,1,7
10959,Course,2034,92048,0,2,0,6
29878,Course,3926,93646,2,9,0,9
82840,Course,9222,92923,3,8,0,10
11704,Course,2109,73262,3,9,0,10
15889,Course,2527,62936,2,7,0,7
60496,Course,6988,88589,0,2,0,6
21529,Course,3091,64247,1,8,0,8
98551,Course,10793,55727,3,2,0,6
36022,Course,4540,73866,1,9,0,2
94045,Course,10343,92798,2,7,0,6
1555,Course,1093,79048,0,6,0,2
62888,Course,7227,57611,3,7,0,3
896,Course,1027,63503,3,6,0,6
105046,Course,11443,70506,0,4,0,10
10194,Course,1958,86005,2,4,1,9
91498,Course,10088,83757,2,5,0,2
23587,Course,3297,59688,1,7,0,8
14000,Course,2338,87458,1,9,0,5
29935,Course,3932,92681,2,2,0,10
8933,Course,1831,73051,3,4,0,8
99343,Course,10872,50989,0,3,0,4
71103,Course,8048,58751,0,9,0,4
4773,Course,1415,77043,3,9,0,5
57972,Course,6735,51574,3,6,1,6
10209,Course,1959,54038,1,3,0,2
54121,Course,6350,88250,1,10,0,8
98441,Course,10782,63309,3,6,0,2
37965,Course,4735,88877,2,3,0,4
9984,Course,1937,59037,3,5,0,4
74117,Course,8350,72794,1,8,0,7
21852,Course,3123,88983,3,10,0,8
15209,Course,2459,60348,0,2,0,3
18292,Course,2767,79893,3,3,0,5
89193,Course,9857,56583,1,4,0,5
4086,Course,1346,71028,0,3,1,6
91529,Course,10091,54338,1,10,0,2
11612,Course,2099,55607,2,7,0,4
4841,Course,1422,94284,3,7,0,7
4273,Course,1365,70345,2,10,0,9
101566,Course,11095,55759,0,3,0,6
49342,Course,5872,64792,2,3,0,6
6637,Course,1601,77593,0,4,0,3
96954,Course,10634,63104,2,9,0,6
29862,Course,3924,58033,0,4,0,5
54816,Course,6420,75903,2,5,0,9
89808,Course,9919,84168,2,9,0,8
62099,Course,7148,85269,3,6,0,5
51599,Course,6098,72962,2,9,0,7
38851,Course,4823,89727,1,9,0,7
53875,Course,6326,85029,3,2,0,2
90968,Course,10035,87905,3,9,0,4
38958,Course,4834,62965,1,4,0,7
83788,Course,9317,78394,0,3,0,9
15102,Course,2448,63066,1,8,0,9
97752,Course,10713,59216,2,10,0,10
35841,Course,4522,74482,0,8,0,7
34735,Course,4412,84193,1,8,0,10
52160,Course,6154,92817,1,5,0,5
18081,Course,2746,60538,1,6,0,10
36324,Course,4571,54156,3,5,0,9
99304,Course,10869,79706,1,6,0,2
89801,Course,9918,67365,0,5,0,4
66337,Course,7572,97620,2,9,0,10
56694,Course,6608,75420,2,3,0,8
66527,Course,7591,67582,0,9,0,8
11545,Course,2093,89078,3,9,0,6
71065,Course,8045,60328,2,7,0,9
53927,Course,6331,61431,1,7,0,2
81901,Course,9128,89271,2,6,0,7
104257,Course,11364,72866,1,5,0,7
26567,Course,3595,90288,3,2,0,3
104664,Course,11405,96004,0,6,0,3
61982,Course,7136,52397,0,6,0,8
24321,Course,3370,52632,0,3,0,10
59060,Course,6844,74820,3,9,0,4
25190,Course,3457,50994,1,10,0,6
101666,Course,11105,88085,2,8,0,3
103572,Course,11295,77541,3,2,0,6
19707,Course,2909,77216,0,8,0,4
29778,Course,3916,93697,2,2,0,5
79310,Course,8869,89664,1,8,0,9
30671,Course,4005,83785,0,3,1,5
70317,Course,7970,84851,0,3,0,8
48751,Course,5813,75141,3,10,0,9
39268,Course,4865,51493,3,10,0,8
85438,Course,9482,64649,0,3,0,5
48465,Course,5785,88096,2,5,0,8
49903,Course,5928,65231,0,5,0,5
92743,Course,10212,60635,1,9,0,7
2320,Course,1170,73401,1,3,0,8
69866,Course,7925,86590,2,2,0,8
109067,Course,11845,53360,0,4,0,4
110053,Course,11943,57984,1,2,0,2
90634,Course,10002,81736,1,3,0,4
100930,Course,11031,98163,2,9,0,2
97930,Course,10731,80858,0,3,0,3
69375,Course,7876,77136,3,2,0,3
89408,Course,9879,93294,2,3,0,5
95912,Course,10529,69593,3,10,0,10
75716,Course,8510,83614,2,2,0,9
74427,Course,8381,51416,2,5,0,7
66066,Course,7545,94130,3,5,0,3
66205,Course,7559,92734,2,2,0,4
87825,Course,9721,97491,1,5,0,4
101025,Course,11041,70654,2,7,0,4
4001,Course,1338,66470,0,10,0,3
109056,Course,11844,71011,0,2,0,7
38707,Course,4809,95930,0,8,1,6
106801,Course,11618,97800,0,4,0,2
18644,Course,2803,79245,3,2,0,5
35059,Course,4444,59368,2,6,0,9
73916,Course,8330,91011,2,6,1,3
42188,Course,5157,56547,1,7,0,4
79050,Course,8843,68544,3,9,0,10
24681,Course,3406,67006,1,6,0,2
55966,Course,6535,59583,0,9,0,2
61178,Course,7056,50369,3,6,0,3
72324,Course,8171,72105,0,2,0,10
87068,Course,9645,65092,3,5,0,6
7430,Course,1681,96752,3,7,0,3
3658,Course,1304,80860,1,7,0,4
22329,Course,3171,52677,3,10,0,6
99629,Course,10901,74981,0,10,0,7
74355,Course,8374,55263,1,4,0,7
78875,Course,8826,87497,2,4,1,6
11113,Course,2049,53985,1,7,0,8
30357,Course,3974,88854,0,3,0,7
92002,Course,10138,60306,1,7,1,9
65366,Course,7475,85026,3,3,0,2
101937,Course,11132,70563,2,3,0,2
52949,Course,6233,68490,3,9,0,4
90815,Course,10020,71633,1,5,0,10
5817,Course,1519,69002,1,5,0,6
73664,Course,8305,95295,3,4,0,4
40640,Course,5002,62745,3,10,0,10
69062,Course,7844,65917,2,10,0,8
31460,Course,4084,57503,1,9,0,5
1935,Course,1131,94832,3,10,0,2
49980,Course,5936,63898,3,7,0,9
35613,Course,4499,50252,1,9,0,6
41324,Course,5071,52685,2,5,0,10
42043,Course,5142,74860,0,2,0,2
87461,Course,9684,50534,3,3,1,7
41945,Course,5133,60696,1,4,0,7
85060,Course,9444,82914,2,9,0,3
69447,Course,7883,72939,1,6,0,5
27860,Course,3724,70072,2,2,0,6
42418,Course,5180,90273,2,2,0,3
